product_id,product_name,aisle_id,department_id
8884,Lunchables Cracker Stackers Ham & American Cheese,13,20
44927,Deluxe Shells & Cheddar Dinner,4,9
8408,Antibacterial Aloe with Moisturizer Liquid Hand Soap,127,11
6232,Minced Onions,104,13
1176,Garlic Texas Toast,58,1
29641,Pappy Fred's Old Style Pizza Sauce All Natural,9,9
18472,Steamfresh Veggie Made Riced Cauliflower,100,21
4129,Mighty Veggie Carrot Pear Pomegranate & Oats Vegetable & Fruit Smoothie,92,18
25342,Mexican Beef Bouillon,69,15
48010,Almond Stix Crispy Seaweed Strips,50,19
37896,Organic Grilled Eggplant,116,1
2532,Large Oven Cooking Bags,85,17
41721,Milano Mocha Chocolate Cookies,61,19
8894,Estracell Scrub Sponge,114,17
22333,Guajillo Chili Chocolate Mexicano Classic Discs,45,19
13476,OlivExtra Original Canola Oil And Extra Virgin Olive Oil,19,13
26483,Ponzu,66,6
16157,Slow Cooker Sauces Beef Stew,69,15
34183,Pure Red Raspberry Seedless Jam,88,13
28863,Kisses Baking Chips,17,13
25418,Cream Style Sweet Corn,81,15
27339,Italian Herb Seasoning Grinder,104,13
44174,Rustic Wheat Bread,112,3
31208,Protein Plus Chocolate 1% Lowfat Milk,84,16
470,Lite Beer,27,5
5795,Light Classic Lime Margarita Mix,6,2
7526,Italian Sauce Flavored With Meat,9,9
5087,72% Dark Chocolate with Pistachios Almond & Walnuts,45,19
45147,Dill & Garlic Raw Sauerkraut,110,13
40491,Purina Busy Chewnola Dog Treat Sm/Med,40,8
29107,Lightly Dried Basil,16,4
10080,Double Roasted Tomato Medium Salsa,51,13
14505,Old World Style Organic Traditional Pasta Sauce,9,9
3211,Synergy Organic & Raw Green Chia Kombucha,31,7
1098,Organic Blackberry Blend Juice,31,7
6202,Get Burning Hot Cinnamon Ginger Tea for Metabolism,94,7
27013,Optique 1 Homeopathic Remedy Eye Irritation Relief,44,11
30593,Frosted Cherry Pop-Tarts Toaster Pastries,48,14
28324,Triple Clean Pinto Beans,63,9
37107,Ground Cumin,104,13
1283,Organic Edamame & Mung Bean Fettuccine,100,21
49342,Albacore Premium White In Water Tuna,95,15
37914,Kashmir Garam Masala,104,13
22592,Sport Performance Coolzone SPF 30 Sunscreen,127,11
25577,Organic Bunny Pasta & Chicken Broth Soup,69,15
40267,"Naturally Hardwood Smoked Sausage Made With Pork, Turkey, Beef",106,12
45827,Roasted Seaweed Snack Coconut Oil,50,19
33212,Applesauce,99,15
46261,Anti Dandruff 2 in 1 Shampoo,22,11
38301,Vent Clips Air Freshener Linen & Sky,101,17
23634,Dairy-Free Cheddar Style Shreds,21,16
12482,"Ramen, Soba",66,6
28899,Organic Canned Red Kidney Beans,59,15
30211,Radiant Super Tampons,126,11
36091,Savory Shreds Variety Pack Cat Food,41,8
13619,Outdoor Fresh Fabric Softener Dryer Sheets,75,17
32049,Concentrace Trace Mineral Drops,47,11
4414,Total 0% with Raspberry Nonfat Greek Strained Yogurt,120,16
18036,Premium Horseradish,72,13
41967,Coconut Cardamom Almond Butter,88,13
47441,"Extra Dry Ginger Ale, Lightly Sweetened",77,7
8036,Red Beans,59,15
8691,Perfect Pie Crust,105,13
33975,Cinnamon Bun White Chocolate Lean Protein & Fiber Bar,3,19
49106,Premium Jumbo Beef Franks,96,20
41901,Moisturizing Lotionized Shave Gel with Vitamin E,55,11
25750,"Newman-O's, Chocolate Creme filled Chocolate Cookies",61,19
37404,Peach Mango Unsweetened Soft Drink Mix,90,7
35383,Classic White Bread,112,3
39222,Lavendar Coconut Shea & Coconut Enriching Conditioner,22,11
12839,Premium Sprouted Artisan Seven-Grain Wraps,112,3
15125,Tender white meat turkey & stuffing in a homestyle gravy with russet mashed potatoes Roast Turkey,38,1
21363,Men+Care Clean Comfort Antiperspirant Deodorant,80,11
7577,Hakata Noodle Ramen,69,15
6057,Certified Gluten-Free Oats Natural Oatmeal Packets - 8 CT,121,14
12901,Baby Lima Beans & Butter Sauce Steamers,116,1
2529,"Tortilla Sticks, Veggie",107,19
843,Mountain Stream Fabric Softener,75,17
9367,Organic Malbec,28,5
16073,Dairy Pure Fresh Half And Half,53,16
11763,Pepper Jack Thick Slices Cheese,21,16
4832,2% Milk American Cheese Singles,21,16
3228,Szechuan,66,6
48591,Gluten Free Tomato Basil Pasta Sauce,9,9
12587,Ultra Thin Super with Flexi-Wings Unscented Pads,126,11
9352,Barbeque Green Peas,50,19
47135,"Organic Echinacea Plus, Caffeine Free Herbal Tea",94,7
22179,Seasoned Salt,104,13
15751,"Bread, Whole Grain Spelt",58,1
38458,Ivory Concealer,132,11
36171,Scooby-Doo! Baked Honey Sticks Graham Crackers,61,19
24270,Organic Fenugreek Seeds,104,13
41544,Organic Crushed Fire Roasted Tomatoes,81,15
15237,Macaroni & Cheese Refrigerated Sides,13,20
5930,Pieces Peppermint - 16 CT,46,19
42890,G Series Fierce Grape Sports Drink,64,7
32692,Well Yes! Hearty Tomato with Toasted Barley Soup,100,21
24217,Golden Oat Breakfast Biscuits,48,14
30447,Low Carb Energy Drink,64,7
43209,Large Eggs,86,16
35300,Light Italian Style Vegetable Soup,69,15
41133,Full Clog Destroyer,114,17
25517,Old Fashioned Organic Smooth Peanut Butter,88,13
37959,Egg White Patties,86,16
3565,Original Kids Age 3 Months and Up Tooth Gel with Xylitol,102,18
40710,Banana Chocolate Chip Muffins,58,1
11988,Unscented One-Ply Bathroom Tissues,54,17
28593,Reduced Fat 2% Chocolate Milk,84,16
11595,Tomato On The Vine,83,4
45882,Blue Bottle Vietnamese Coffee Ice Cream,37,1
5159,Crossovers Cocnt Curry Cashew,120,16
32476,Garlic & Herb Bread Crumbs,5,13
11128,Pure Breeze Super Odor Killer Gel Air Freshener,101,17
18717,Olive Oil Oil Moisturizing Hair Lotion,22,11
47948,Glutin Free Low Fat Rice Crackers Black Sesame and Soy Sauce Bag,66,6
26022,Expert Eyes Moisturizing Eye Makeup Remover,132,11
42206,Anarchy For Her Daily Fragrance,80,11
9562,Fig Newtons Fruit Chewy Cookies,61,19
7614,Herbs Lime Leaves,16,4
10881,"Candy Bar, Mini, Peanut Butter",45,19
21986,Artichoke Parmesan Dip,67,20
5224,Organic Stoneground Mustard,72,13
46987,Allergy Ultratab Tablets,11,11
44550,Creamy Balsamic Vinaigrette,89,13
1711,Beef Bulgogi With Brown Rice,38,1
28006,Cool Berry Pectin Throat Drops,11,11
4878,Spicy Ranch Salad Dressing & Seasoning Mix,89,13
6706,White Cone Style Coffee Filters Size 2,26,7
3378,"Rescue Remedy for Pets, Dropper",40,8
5546,Roasted Peanut Protein Bar,3,19
4092,Vanilla Bean Macaroons,8,3
43982,Chicken Florentine,38,1
22428,Fresh Marinara Sauce,9,9
27756,Colombian Peaks Whole Bean Coffee,26,7
31005,Fit Berry Blast Liquid Water Enhancer,90,7
20990,Hummus Galilee,67,20
40226,Spinach And Mushroom Pizza,13,20
40492,Whole Kernel Sweet Corn No Salt Added,81,15
12147,Italian All Natural Salad Dressing & Recipe Mix,89,13
36723,Oat Bran Hot Cereal,130,14
36595,Gluten Free Gold Lager,27,5
42844,Ibuprofen Migraine Tablets Bonus Pack,133,11
3137,Rich Chocolate Nutritional Drink,65,11
14146,Sliced Wheat Bread,112,3
35243,Lemongrass & Tea Tree With Orange Peel Body Wash,25,11
33266,Gluten Free Thai Style Red Curry with Beef Bowls,38,1
32883,Original Refreshing Bars,127,11
4109,Three Cheese Hamburger Helper,4,9
4306,Simply Naked Pita Chips,107,19
15388,Orange Flavored Ice Cubes,37,1
23037,Singles Pepperoni French Bread Pizzas,79,1
1645,Creamed Corn,13,20
25578,Pumpkin & Apple Flavor Dog Cookies,40,8
36987,"Anti-Perspirant & Deodorant, Gel, Men, Mountain Air",80,11
11576,Corn Chips,107,19
15193,Made with Real Sugar,77,7
42109,White Balsamic Reduction,19,13
48052,Chocolate Cheesecake Hazelnut,8,3
13990,Chanukah Candles,101,17
44282,Himalania Fine Pink Salt,104,13
31054,Ready To Eat Tomato Basil Soup,69,15
25156,Organic Dry Pinto Beans,59,15
48261,Shredded Italian Pizza Cheese,21,16
45043,Deluxe American Cheese Slices,21,16
10046,"Rawhide Chew, Medium Dogs",40,8
25700,Best Friends Chocolate Pumpkin Toddler Cookies,92,18
30272,Organic Radish Sprouts,123,4
34460,Superfruit Blueberry Green Tea Bags,94,7
24432,Long Lasting Peppermint Flavor Sugar Free Gum,46,19
18829,Dairy Free Grated Parmesan Style Topping,91,16
32703,Strawberry Pomegranate Acai Kefir,120,16
48256,Coconut Water with Pineapple,98,7
44990,Complete Mint Flavor Satin Floss ,20,11
36450,Twice Baked Potato,13,20
4525,Classic Seasoned Dressing Mix,4,9
28734,Iced Tea with Raspberry,31,7
33209,Watermerlon Aloe Vera Juice,98,7
39705,Right Foods Lower Sodium Soup Lentil,69,15
35486,Honey Pecan English Tea Scones,8,3
18537,Organic Navy Beans No Salt Added Fat Free,59,15
34239,Burrata Cheese Con Tartufo Mozzarella with a Truffle Cream Center,21,16
12001,Rich & Creamy Dark Chocolate Frosting,97,13
37571,Color Preserve Shine Shampoo,22,11
22819,Organic Medium Chili,59,15
22054,Issimo Cappuccino Iced Coffee Drink with Lowfat Milk and Cocoa,31,7
27514,Maple Glazed Honey Ham,96,20
16958,Dill Stir-In Paste,16,4
5634,Organic Pasture Raised Local Eggs,86,16
12624,Fresh Tomato & Basil Sauce,9,9
49377,Medium Guacamole Salsa,51,13
44712,Chocolate Hazelnut Non-Dairy Beverage,91,16
13836,Fromage Blanc Cheese,2,16
33607,Drain Opener,114,17
32207,"Protein Nutrition Shake, Light, Vanilla Latte",65,11
20788,Olive Oil & Sel Gris Sourdough Flatbread,128,3
42088,"Black Tea Blend, British Breakfast, Bags",94,7
7597,Whole Kernel Corn Golden Sweet,81,15
32766,Beef & Broccoli,38,1
5628,"Rhodiola Rosea, Standardized, Premium Extract, Vegetarian Vcaps",47,11
33941,"Organic Dark Chocolate Lemon Ginger with Black Pepper, 55% Cacao",45,19
20513,Organic Sambal Ulek Chili Paste,104,13
34111,Mini Naan,128,3
6294,Peanut Caramel Candy Bar,45,19
11844,Dolmas Stuffed Grape Leaves,110,13
22180,Lentil Sage Vegan Deli Slices,14,20
11338,Organic Apple Wild Blueberry Baby Food,92,18
20647,Children's DHA Strawberry Chewable Soft Gels,47,11
16759,Organic Carrot Bunch,83,4
7452,Base Peanut Butter Chocolate Protein Bar,3,19
19894,Enlightened Organic Raw Kombucha,31,7
3445,Lemon Pepper Seasoning,104,13
3151,Super Tea Power Greens,94,7
19476,Instant Pistachio  Pudding,105,13
2531,Organic Tamayokucha Whole Leaf Green Tea Sachets,94,7
7412,Gluten-Free Red Hot Blues Made with Organic Blue  Corn Tortilla Chips,107,19
25179,Deep Action Cream Cleanser,73,11
1415,Premium Soy Sauce,66,6
24541,Nonfat After Dark Chocolate Organic Frozen Yogurt,37,1
46659,Organic Halloween Gummy Bears,45,19
4456,Klassic 3 Seed Snackers,78,19
18747,Light Pink Lemonade,31,7
7754,Take & Toss 10oz Cups w/ Straws,82,18
49351,Organic Unrefined Sesame Oil,19,13
44965,Goat Brie Cheese,21,16
10645,Slippery Elm Cherry Lozenges,47,11
30198,Gluten Free Peanut Butter Cookies,61,19
14385,Amber Ale,27,5
24664,Italian Pearled Farro,63,9
19873,Mochi Chocolate Ice Cream,37,1
43178,Pro-V Classic Clean Daily Shampoo,22,11
31980,Organic Rosemary & Pumpkin Seed Crackers,100,21
27876,Classic Spinach Ravioli,12,9
47873,Sparkling Probiotic Drink Mango Coconut,31,7
3701,In Escabeche Carrots,30,6
33252,Artichoke & Parmesan Swirls,129,1
32238,All Natural Rice Vinegar,19,13
13076,Crimini Delight Mushrooms,123,4
25505,"Yum-A-Roo's Organic Toddler Snacks Pea, Banana, & Pineapple",92,18
26334,Chocolate Whey Protein Powder,65,11
18416,Flour Tortillas 8 Count,128,3
45957,Peach Mango Salsa,51,13
16003,Nourishing Conditioner,22,11
21146,Tomato Paste with Italian Herbs,81,15
34428,Orange Slices,123,4
11847,Dual Action Freeze Therapy Plus Fast Acting Liquid,118,11
999,Original Organic Ville BBQ Sauce,5,13
15074,Lemonade From Concentrate,98,7
18847,Sweet Condensed Coconut Milk Organic,91,16
26378,Sour Brite Eggs,45,19
44304,Dressing Lite Classic Ranch,89,13
35588,Organics Tortilla Chips Blue Corn,107,19
13169,Fudge Graham Nutrition,65,11
24262,"Sauce, Hotter, Family Reserve",72,13
6924,Digestive Relief Chewable Tablets,70,11
45607,Butter Cooking Spray,19,13
40302,Tasty Chicken Flavor Treats for Cat,41,8
32626,Tootsie Roll Favorites,45,19
47045,Key Lime Sugar Free Sparkling Water,77,7
4216,Light Banana Cream Pie Fat Free Yogurt,120,16
34857,"Thin Crust Supreme 22.1 Oz 12\""",79,1
18349,"1,000 Mg Vitamin C Orange Effervescent Powdered Drink Mix",11,11
21166,Organic Canned Pinto Beans,59,15
15909,"Any Day Chicken Blend, All Natural Spice Blend",104,13
35502,Mango Peach 100% Juice,98,7
43351,Strawberry Peach Still Artesian Water,115,7
17162,Women's MultiVites Gummy Vitamins,47,11
43775,Original Country Gravy Mix,5,13
25791,Ninja Turtle Shapes Macaroni & Cheese Dinner,111,17
41470,Apple Cherry Concentrate Frozen,113,1
24608,Cedarwood Incense Sticks,101,17
15298,Genoa Salame Tradizionale,96,20
32320,Chicken Thigh,35,12
42898,Hydrate Plus Face Wash,55,11
48849,Black Cherry Vodka,124,5
48617,Plain New York Bagels,93,3
20349,Rice Crackers Cheese,78,19
13644,Kelp Atlantic Kombu,66,6
41088,Mozzarella Flavor Veggie Shreds,14,20
18619,Salted Caramel Pecans,45,19
2361,Mint Chip,37,1
27055,Mushroom Ramen,66,6
32846,Babaghannouj,67,20
17805,Simply 100 Crunch Caramel Pecan Turtle,100,21
18069,Deluxe French Dressing,89,13
24974,Caramel Custard Yogurt,100,21
27112,Pepper Gournay Cheese,2,16
49547,Kids Defense Spray Sunscreen SPF50,109,11
49598,Hot Cocoa Mix With Marshmallows Envelopes,90,7
3698,Petite Snack Crunchers Kosher Dill Pickles,110,13
